Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Private Method,"model.client.external.ExternalUser.(lambda_expr_1)",,,,,,,,,,,,,,,,,,,,,,,,,8,12,3,9,3,9,0,3,1,0,3,3,1,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Constructor,"model.client.external.ExternalUser.ExternalUser",,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,2,1,0,0,1,1,0,0,1,1,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Constructor,"model.client.external.ExternalUser.ExternalUser",,,,,,,,,,,,,,,,,,,,,,,,,10,9,0,9,1,7,0,8,1,0,7,8,1,7,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"model.client.external.ExternalUser.toString",,,,,,,,,,,,,,,,,,,,,,,,,8,12,0,12,1,10,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Enum Type,"model.client.external.PermissionTypeSubUser",1,1,1,1,0,0,0,0,1,1,0,,0,0,,,2,4,2,27,0,0,0,2,,6,0,3,2,0,3,,,,1,1,1,0,,,,,,1,1,1,1,,0,0,,100,1.00,2,2,2,2
Public Method,"model.client.external.PermissionTypeSubUser.valueOf",,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"model.client.external.PermissionTypeSubUser.values",,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Enum Type,"model.client.external.TipoCliente",1,1,1,1,2,0,0,1,1,3,3,,0,0,,,4,3,4,29,0,0,0,4,,43,2,32,19,6,9,,,,9,15,9,6,,,,,,1,1,1,1,,0,0,,100,0.28,4,4,4,4
Class,"model.client.external.TipoCliente.(Anon_1)",1,1,1,1,3,0,3,0,1,3,0,,0,0,,,2,0,2,31,0,0,0,2,,9,0,9,5,2,0,,,,2,4,2,2,,,,,,1,1,1,1,,1,0,,0,0.00,2,2,2,2
Public Method,"model.client.external.TipoCliente.(Anon_1).asAccountType",,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"model.client.external.TipoCliente.(Anon_1).asClientType",,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Class,"model.client.external.TipoCliente.(Anon_2)",1,1,1,1,3,0,3,0,1,3,0,,0,0,,,2,0,2,31,0,0,0,2,,9,0,9,5,2,0,,,,2,4,2,2,,,,,,1,1,1,1,,1,0,,0,0.00,2,2,2,2
Public Method,"model.client.external.TipoCliente.(Anon_2).asAccountType",,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"model.client.external.TipoCliente.(Anon_2).asClientType",,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Class,"model.client.external.TipoCliente.(Anon_3)",1,1,1,1,3,0,3,0,1,3,0,,0,0,,,2,0,2,31,0,0,0,2,,9,0,9,5,2,0,,,,2,4,2,2,,,,,,1,1,1,1,,1,0,,0,0.00,2,2,2,2
Public Method,"model.client.external.TipoCliente.(Anon_3).asAccountType",,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"model.client.external.TipoCliente.(Anon_3).asClientType",,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Abstract Method,"model.client.external.TipoCliente.asAccountType",,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,1,1,0,3,1,1,0,1,1,1,0,1,1,1,1,0,,,,,0,,0,0,,3.00,,,,
Public Abstract Method,"model.client.external.TipoCliente.asClientType",,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,1,1,0,3,1,1,0,1,1,1,0,1,1,1,1,0,,,,,0,,0,0,,3.00,,,,
Public Method,"model.client.external.TipoCliente.valueOf",,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"model.client.external.TipoCliente.values",,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Package,"model.client.software",0,0,0,0,0,0,0,0,,,,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,,,,,,0,0,0,0,,,0,,,0.00,0,0,0,0
Package,"model.client.software.plan",2,2,2,1,7,0,6,0,,,,1,0,2,1,,7,4,7,,0,3,0,4,,87,15,68,32,28,4,,,,34,49,24,25,,,,,,5,5,6,5,,,1,,,0.06,15,15,18,11
Public Class,"model.client.software.plan.SoftwarePlan",2,2,2,1,7,0,6,0,1,5,0,,0,2,,,7,4,7,19,0,3,0,4,,77,13,60,24,28,4,,,,26,41,16,25,,,,,,5,5,6,5,,0,1,,69,0.07,15,15,18,11
Public Constructor,"model.client.software.plan.SoftwarePlan.SoftwarePlan",,,,,,,,,,,,,,,,,,,,,,,,,15,9,0,9,4,4,0,6,1,0,4,5,1,4,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"model.client.software.plan.SoftwarePlan.equals",,,,,,,,,,,,,,,,,,,,,,,,,5,11,3,8,2,6,0,2,5,1,6,11,2,9,5,5,6,5,4,,,,,4,,1,4,,0.00,,,,
Public Method,"model.client.software.plan.SoftwarePlan.hashCode",,,,,,,,,,,,,,,,,,,,,,,,,3,5,0,5,2,3,0,1,1,0,3,4,2,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Private Method,"model.client.software.plan.SoftwarePlan.validPrice",,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,5,1,2,0,1,2,0,1,3,1,2,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Public Method,"model.client.software.plan.SoftwarePlan.validSoftwarePlan",,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,5,1,3,0,3,1,0,3,4,1,3,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Private Method,"model.client.software.plan.SoftwarePlan.validSpaceHired",,,,,,,,,,,,,,,,,,,,,,,,,2,7,1,5,1,2,1,1,2,0,1,3,1,2,2,2,3,1,0,,,,,0,,1,0,,0.20,,,,
Private Method,"model.client.software.plan.SoftwarePlan.validTrialDays",,,,,,,,,,,,,,,,,,,,,,,,,6,10,0,10,1,6,0,1,2,0,2,4,1,3,3,3,4,1,1,,,,,0,,1,0,,0.00,,,,
Package,"model.production",1,1,1,1,6,0,6,0,,,,5,0,0,3,,26,29,26,,0,1,0,25,,294,44,221,95,94,29,,,,113,153,71,82,,,,,,13,13,13,4,,,2,,,0.13,45,44,46,29
Public Class,"model.production.Package",2,2,2,1,10,0,10,0,1,12,0,,0,0,,,14,16,14,26,0,1,0,13,,211,29,165,55,86,17,,,,78,111,37,74,,,,,,13,13,13,4,,0,2,,74,0.10,33,32,34,17
Public Enum Type,"model.production.Package.DeliveryType",1,1,1,1,0,0,0,0,1,1,0,,0,0,,,2,2,2,27,0,0,0,2,,1,0,1,1,0,0,,,,0,1,1,0,,,,,,1,1,1,1,,0,0,,100,0.00,2,2,2,2
Public Method,"model.production.Package.DeliveryType.valueOf",,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"model.production.Package.DeliveryType.values",,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Enum Type,"model.production.Package.ExpirationPeriod",1,1,1,1,0,0,0,0,1,1,0,,0,0,,,2,3,2,27,0,0,0,2,,1,0,1,1,0,0,,,,0,1,1,0,,,,,,1,1,1,1,,0,0,,100,0.00,2,2,2,2
Public Method,"model.production.Package.ExpirationPeriod.valueOf",,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"model.production.Package.ExpirationPeriod.values",,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Constructor,"model.production.Package.Package",,,,,,,,,,,,,,,,,,,,,,,,,22,27,0,27,12,14,0,19,1,0,14,15,1,14,3,3,3,1,0,,,,,0,,0,0,,0.00,,,,
Public Constructor,"model.production.Package.Package",,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,1,2,0,6,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Constructor,"model.production.Package.Package",,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,6,1,4,0,8,1,0,4,5,1,4,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"model.production.Package.getPeriod",,,,,,,,,,,,,,,,,,,,,,,,,6,12,0,12,1,9,0,4,4,1,4,7,1,6,4,3,4,4,6,,,,,6,,2,6,,0.00,,,,
Public Method,"model.production.Package.getSimplifyPackage",,,,,,,,,,,,,,,,,,,,,,,,,6,6,0,6,3,4,0,3,1,0,3,4,2,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"model.production.Package.getTotalPageCount",,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"model.production.Package.getUpdatedBatchPrefixes",,,,,,,,,,,,,,,,,,,,,,,,,3,6,0,6,1,3,0,3,2,0,2,4,1,3,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Public Method,"model.production.Package.hasBatchPrefixes",,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,2,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"model.production.Package.merge",,,,,,,,,,,,,,,,,,,,,,,,,15,50,8,42,1,28,0,20,4096,4,16,29,1,28,13,13,13,1,0,,,,,0,,1,0,,0.00,,,,
Public Method,"model.production.Package.simplify",,,,,,,,,,,,,,,,,,,,,,,,,6,6,0,6,2,4,0,4,1,0,4,5,2,3,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"model.production.Package.simplifyPackage",,,,,,,,,,,,,,,,,,,,,,,,,7,9,0,9,3,7,0,6,1,0,7,8,3,5,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"model.production.Package.toString",,,,,,,,,,,,,,,,,,,,,,,,,3,7,0,7,1,5,0,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Private Method,"model.production.Package.validDemand",,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,2,1,0,3,0,1,0,0,1,1,0,1,1,1,1,0,,,,,0,,0,0,,1.50,,,,
Public Method,"model.production.Package.validPackage",,,,,,,,,,,,,,,,,,,,,,,,,4,7,0,7,1,4,0,3,2,0,3,5,1,4,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Public Enum Type,"model.production.ProductionStatus",1,1,1,1,0,0,0,0,1,1,0,,0,0,,,2,3,2,27,0,0,0,2,,6,0,3,2,0,3,,,,1,1,1,0,,,,,,1,1,1,1,,0,0,,100,1.00,2,2,2,2
Public Method,"model.production.ProductionStatus.valueOf",,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"model.production.ProductionStatus.values",,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Class,"model.production.ProductionWorkHours",1,1,1,1,3,0,3,0,1,3,0,,0,0,,,6,5,6,18,0,0,0,6,,45,6,30,15,8,9,,,,13,20,12,8,,,,,,1,1,1,1,,0,0,,73,0.30,6,6,6,6
Public Constructor,"model.production.ProductionWorkHours.ProductionWorkHours",,,,,,,,,,,,,,,,,,,,,,,,,4,7,0,7,3,3,0,6,1,0,3,4,1,3,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"model.production.ProductionWorkHours.addTenant",,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"model.production.ProductionWorkHours.getEndWeekDay",,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"model.production.ProductionWorkHours.getStartWeekDay",,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"model.production.ProductionWorkHours.getTenant",,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"model.production.ProductionWorkHours.getWorkHours",,,,,,,,,,,,,,,,,,,,,,,,,5,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Package,"model.production.action",1,1,1,1,4,0,4,0,,,,8,0,0,3,,38,17,38,,0,3,0,35,,303,55,238,113,81,10,,,,101,152,80,72,,,,,,4,4,8,3,,,2,,,0.04,57,57,70,41
Public Class,"model.production.action.BatchProduction",1,1,1,1,3,0,3,0,1,3,0,,0,0,,,6,2,6,18,0,0,0,6,,41,9,29,13,8,3,,,,9,17,9,8,,,,,,2,2,3,1,,0,1,,33,0.10,7,7,8,6
Public Constructor,"model.production.action.BatchProduction.BatchProduction",,,,,,,,,,,,,,,,,,,,,,,,,3,5,0,5,2,2,0,3,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"model.production.action.BatchProduction.getStatus",,,,,,,,,,,,,,,,,,,,,,,,,9,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"model.production.action.BatchProduction.isDoing",,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"model.production.action.BatchProduction.isDone",,,,,,,,,,,,,,,,,,,,,,,,,5,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"model.production.action.BatchProduction.setStatus",,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"model.production.action.BatchProduction.validBatchProduction",,,,,,,,,,,,,,,,,,,,,,,,,3,5,0,5,1,2,0,1,2,0,1,3,1,2,2,2,3,1,0,,,,,0,,1,0,,0.00,,,,
Public Class,"model.production.action.ProductionAction",1,1,2,1,6,0,6,0,1,22,0,,0,0,,,21,10,21,33,0,3,0,18,,185,34,147,53,65,4,,,,58,93,37,56,,,,,,4,4,8,3,,0,2,,80,0.03,38,38,49,23
Public Constructor,"model.production.action.ProductionAction.ProductionAction",,,,,,,,,,,,,,,,,,,,,,,,,8,15,0,15,6,8,0,14,1,0,8,9,1,8,4,4,5,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"model.production.action.ProductionAction.addBatchProduction",,,,,,,,,,,,,,,,,,,,,,,,,4,9,1,7,2,4,1,5,1,0,4,5,1,4,1,1,1,1,0,,,,,0,,0,0,,0.14,,,,
Public Method,"model.production.action.ProductionAction.addDocumentProduction",,,,,,,,,,,,,,,,,,,,,,,,,7,16,2,14,2,8,0,5,8,1,5,9,1,8,4,4,5,1,0,,,,,0,,1,0,,0.00,,,,
Public Method,"model.production.action.ProductionAction.addProductionUser",,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,2,1,0,1,2,1,1,2,2,2,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"model.production.action.ProductionAction.checkIncompleteProduction",,,,,,,,,,,,,,,,,,,,,,,,,2,10,1,9,3,4,0,4,3,0,2,5,2,3,3,3,3,1,0,,,,,0,,2,0,,0.00,,,,
Public Method,"model.production.action.ProductionAction.getBatches",,,,,,,,,,,,,,,,,,,,,,,,,7,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"model.production.action.ProductionAction.getBlocked",,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"model.production.action.ProductionAction.getClient",,,,,,,,,,,,,,,,,,,,,,,,,4,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Private Method,"model.production.action.ProductionAction.getCurrentBatch",,,,,,,,,,,,,,,,,,,,,,,,,4,7,0,7,2,4,0,4,2,0,3,5,2,3,2,2,2,1,1,,,,,0,,1,0,,0.00,,,,
Public Method,"model.production.action.ProductionAction.getCurrentValue",,,,,,,,,,,,,,,,,,,,,,,,,7,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"model.production.action.ProductionAction.getDate",,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"model.production.action.ProductionAction.getPackage",,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,3,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"model.production.action.ProductionAction.getProductionStatus",,,,,,,,,,,,,,,,,,,,,,,,,7,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"model.production.action.ProductionAction.getProductionUser",,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"model.production.action.ProductionAction.hasBatches",,,,,,,,,,,,,,,,,,,,,,,,,5,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,2,1,0,,,,,0,,0,0,,0.00,,,,
Private Method,"model.production.action.ProductionAction.isValidAction",,,,,,,,,,,,,,,,,,,,,,,,,7,7,0,7,1,4,0,2,2,0,1,3,1,2,2,2,8,1,0,,,,,0,,1,0,,0.00,,,,
Public Method,"model.production.action.ProductionAction.setProductionStatus",,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Private Method,"model.production.action.ProductionAction.setProductionStatus",,,,,,,,,,,,,,,,,,,,,,,,,4,10,0,10,3,6,0,5,3,0,2,5,2,3,3,3,3,1,0,,,,,0,,2,0,,0.00,,,,
Private Method,"model.production.action.ProductionAction.setProductionStatus.(lambda_expr_1)",,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,3,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"model.production.action.ProductionAction.updateBatchProduction",,,,,,,,,,,,,,,,,,,,,,,,,5,19,5,14,4,9,0,10,3,0,7,10,3,7,3,3,3,3,2,,,,,2,,2,2,,0.00,,,,
Public Method,"model.production.action.ProductionAction.validBatchProduction",,,,,,,,,,,,,,,,,,,,,,,,,4,10,1,9,2,4,0,7,4,1,2,5,1,4,3,3,5,1,0,,,,,0,,1,0,,0.00,,,,
Public Method,"model.production.action.ProductionAction.validateAction",,,,,,,,,,,,,,,,,,,,,,,,,4,5,0,5,1,3,0,5,1,0,3,4,1,3,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Enum Type,"model.production.action.ProductionActionType",1,1,1,1,1,0,1,0,1,2,5,,0,0,,,6,5,6,31,0,0,0,6,,45,4,38,23,8,3,,,,10,18,10,8,,,,,,1,1,2,1,,0,0,,93,0.08,6,6,7,6
Class,"model.production.action.ProductionActionType.(Anon_1)",1,1,1,1,3,0,3,0,1,1,0,,0,0,,,1,0,1,32,0,0,0,1,,4,0,4,2,1,0,,,,1,2,1,1,,,,,,1,1,1,1,,1,0,,0,0.00,1,1,1,1
Public Method,"model.production.action.ProductionActionType.(Anon_1).asBatchStatus",,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Class,"model.production.action.ProductionActionType.(Anon_2)",1,1,1,1,3,0,3,0,1,1,0,,0,0,,,1,0,1,32,0,0,0,1,,4,0,4,2,1,0,,,,1,2,1,1,,,,,,1,1,1,1,,1,0,,0,0.00,1,1,1,1
Public Method,"model.production.action.ProductionActionType.(Anon_2).asBatchStatus",,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Class,"model.production.action.ProductionActionType.(Anon_3)",1,1,1,1,3,0,3,0,1,2,0,,0,0,,,1,0,1,32,0,0,0,1,,4,0,4,2,1,0,,,,1,2,1,1,,,,,,1,1,1,1,,1,0,,0,0.00,1,1,1,1
Public Method,"model.production.action.ProductionActionType.(Anon_3).asBatchStatus",,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Class,"model.production.action.ProductionActionType.(Anon_4)",1,1,1,1,3,0,3,0,1,2,0,,0,0,,,1,0,1,32,0,0,0,1,,4,0,4,2,1,0,,,,1,2,1,1,,,,,,1,1,1,1,,1,0,,0,0.00,1,1,1,1
Public Method,"model.production.action.ProductionActionType.(Anon_4).asBatchStatus",,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Class,"model.production.action.ProductionActionType.(Anon_5)",1,1,1,1,3,0,3,0,1,2,0,,0,0,,,1,0,1,32,0,0,0,1,,4,0,4,2,1,0,,,,1,2,1,1,,,,,,1,1,1,1,,1,0,,0,0.00,1,1,1,1
Public Method,"model.production.action.ProductionActionType.(Anon_5).asBatchStatus",,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Abstract Method,"model.production.action.ProductionActionType.asBatchStatus",,,,,,,,,,,,,,,,,,,,,,,,,6,1,0,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"model.production.action.ProductionActionType.isBatchAction",,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,3,1,0,1,2,1,1,1,1,2,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"model.production.action.ProductionActionType.isDocumentAction",,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"model.production.action.ProductionActionType.isOrganizeBatch",,,,,,,,,,,,,,,,,,,,,,,,,3,1,0,1,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"model.production.action.ProductionActionType.valueOf",,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"model.production.action.ProductionActionType.values",,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Package,"model.production.progress",1,1,1,1,7,0,7,0,,,,3,1,0,3,,6,11,7,,0,1,1,5,,109,19,81,46,28,9,,,,48,58,37,21,,,,,,1,1,1,1,,,0,,,0.11,7,7,7,7
Public Class,"model.production.progress.PartialProgress",1,1,1,1,9,0,9,0,1,3,0,,0,0,,,1,4,1,13,0,0,0,1,,21,2,16,10,4,3,,,,8,10,6,4,,,,,,1,1,1,1,,0,0,,0,0.19,1,1,1,1
Public Constructor,"model.production.progress.PartialProgress.PartialProgress",,,,,,,,,,,,,,,,,,,,,,,,,9,9,0,9,4,4,0,5,1,0,4,5,1,4,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Class,"model.production.progress.Progress",1,1,1,1,7,0,7,0,1,6,0,,0,0,,,4,4,4,16,0,0,1,3,,44,5,36,14,17,3,,,,17,22,9,13,,,,,,1,1,1,1,,0,0,,6,0.08,4,4,4,4
Public Constructor,"model.production.progress.Progress.Progress",,,,,,,,,,,,,,,,,,,,,,,,,6,8,0,8,3,4,0,6,1,0,4,5,1,4,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Constructor,"model.production.progress.Progress.Progress",,,,,,,,,,,,,,,,,,,,,,,,,3,8,0,8,3,4,0,5,1,0,4,5,1,4,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Protected Constructor,"model.production.progress.Progress.Progress",,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,6,1,4,0,5,1,0,4,5,1,4,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"model.production.progress.Progress.toString",,,,,,,,,,,,,,,,,,,,,,,,,3,7,0,7,1,5,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Class,"model.production.progress.Projection",1,1,1,1,6,0,5,0,1,1,0,,1,0,,,1,3,2,14,0,1,0,1,,23,4,16,9,7,3,,,,10,13,9,4,,,,,,1,1,1,1,,0,0,,50,0.19,2,2,2,2
Private Constructor,"model.production.progress.Projection.Projection",,,,,,,,,,,,,,,,,,,,,,,,,4,5,0,5,1,3,0,4,1,0,3,4,1,3,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
