name;wmc;atfd;tcc
ddms.libs.ddmlib.src.com.android.ddmlib.IShellOutputReceiver;3;0;0.0
ddms.libs.ddmlib.src.com.android.ddmlib.IStackTraceInfo;1;0;0.0
ddms.libs.ddmlib.src.com.android.ddmlib.InstallException;2;1;0.0
ddms.libs.ddmlib.src.com.android.ddmlib.JdwpPacket;27;22;0.25833333333333336
ddms.libs.ddmlib.src.com.android.ddmlib.Log;39;18;0.017543859649122806
ddms.libs.ddmlib.src.com.android.ddmlib.MonitorThread;98;50;0.2608695652173913
ddms.libs.ddmlib.src.com.android.ddmlib.MultiLineReceiver;13;0;0.2
ddms.libs.ddmlib.src.com.android.ddmlib.NativeAllocationInfo;33;13;0.16666666666666666
ddms.libs.ddmlib.src.com.android.ddmlib.NativeLibraryMapInfo;5;0;0.3333333333333333
ddms.libs.ddmlib.src.com.android.ddmlib.NativeStackCallInfo;6;0;0.0
ddms.libs.ddmlib.src.com.android.ddmlib.NullOutputReceiver;4;0;0.0
ddms.libs.ddmlib.src.com.android.ddmlib.RawImage;19;30;0.14285714285714285
ddms.libs.ddmlib.src.com.android.ddmlib.ShellCommandUnresponsiveException;0;0;0.0
ddms.libs.ddmlib.src.com.android.ddmlib.SyncException;3;3;0.3333333333333333
ddms.libs.ddmlib.src.com.android.ddmlib.SyncService;96;108;0.05333333333333334
ddms.libs.ddmlib.src.com.android.ddmlib.ThreadInfo;12;0;0.12121212121212122
ddms.libs.ddmlib.src.com.android.ddmlib.TimeoutException;0;0;0.0
ddms.libs.ddmlib.src.com.android.ddmlib.log.EventContainer;82;25;0.07692307692307693
ddms.libs.ddmlib.src.com.android.ddmlib.log.EventLogParser;85;39;0.0
ddms.libs.ddmlib.src.com.android.ddmlib.log.EventValueDescription;27;8;0.17857142857142858
ddms.libs.ddmlib.src.com.android.ddmlib.log.GcEventContainer;56;65;0.07272727272727272
ddms.libs.ddmlib.src.com.android.ddmlib.log.InvalidTypeException;0;0;0.0
ddms.libs.ddmlib.src.com.android.ddmlib.log.InvalidValueTypeException;0;0;0.0
ddms.libs.ddmlib.src.com.android.ddmlib.log.LogReceiver;15;13;0.26666666666666666
ddms.libs.ddmlib.src.com.android.ddmlib.testrunner.IRemoteAndroidTestRunner;21;1;0.0
ddms.libs.ddmlib.src.com.android.ddmlib.testrunner.ITestRunListener;7;0;0.0
com.android.ddmlib.testrunner.InstrumentationResultParser;78;52;0.22631578947368422
ddms.libs.ddmlib.src.com.android.ddmlib.testrunner.RemoteAndroidTestRunner;31;9;0.0196078431372549
ddms.libs.ddmlib.src.com.android.ddmlib.testrunner.TestIdentifier;9;2;0.0
ddms.libs.ddmlib.src.com.android.ddmlib.utils.ArrayHelper;4;0;0.0
ddms.libs.ddmlib.tests.src.com.android.ddmlib.EmulatorConsoleTest;3;3;0.0
ddms.libs.ddmlib.tests.src.com.android.ddmlib.testrunner.InstrumentationResultParserTest;26;24;0.24615384615384617
ddms.libs.ddmlib.tests.src.com.android.ddmlib.testrunner.RemoteAndroidTestRunnerTest;9;7;0.17857142857142858
ddms.libs.ddmuilib.src.com.android.ddmuilib.Addr2Line;21;11;0.8
ddms.libs.ddmuilib.src.com.android.ddmuilib.AllocationPanel;77;119;0.006666666666666667
ddms.libs.ddmuilib.src.com.android.ddmuilib.BackgroundThread;3;0;1.0
ddms.libs.ddmuilib.src.com.android.ddmuilib.BaseHeapPanel;17;14;0.5
ddms.libs.ddmuilib.src.com.android.ddmuilib.ClientDisplayPanel;2;0;0.0
ddms.libs.ddmuilib.src.com.android.ddmuilib.DdmUiPreferences;10;0;0.1111111111111111
ddms.libs.ddmuilib.src.com.android.ddmuilib.DevicePanel;117;81;0.05555555555555555
ddms.libs.ddmuilib.src.com.android.ddmuilib.EmulatorControlPanel;156;463;0.12698412698412698
ddms.libs.ddmuilib.src.com.android.ddmuilib.HeapPanel;126;274;0.0285204991087344
ddms.libs.ddmuilib.src.com.android.ddmuilib.ITableFocusListener;4;0;0.0
ddms.libs.ddmuilib.src.com.android.ddmuilib.ImageLoader;19;8;0.0
ddms.libs.ddmuilib.src.com.android.ddmuilib.InfoPanel;22;50;0.047619047619047616
ddms.libs.ddmuilib.src.com.android.ddmuilib.NativeHeapPanel;167;390;0.04242424242424243
ddms.libs.ddmuilib.src.com.android.ddmuilib.Panel;4;0;0.0
ddms.libs.ddmuilib.src.com.android.ddmuilib.PortFieldEditor;7;0;0.0
ddms.libs.ddmuilib.src.com.android.ddmuilib.ScreenShotDialog;24;90;0.03571428571428571
ddms.libs.ddmuilib.src.com.android.ddmuilib.SelectionDependentPanel;8;0;0.0
ddms.libs.ddmuilib.src.com.android.ddmuilib.StackTracePanel;28;22;0.04395604395604396
ddms.libs.ddmuilib.src.com.android.ddmuilib.SyncProgressHelper;10;0;0.0
ddms.libs.ddmuilib.src.com.android.ddmuilib.SyncProgressMonitor;5;1;0.0
ddms.libs.ddmuilib.src.com.android.ddmuilib.SysinfoPanel;100;54;0.04093567251461988
ddms.libs.ddmuilib.src.com.android.ddmuilib.TableHelper;24;18;0.0
ddms.libs.ddmuilib.src.com.android.ddmuilib.TablePanel;12;6;0.06666666666666667
ddms.libs.ddmuilib.src.com.android.ddmuilib.ThreadPanel;64;110;0.019762845849802372
ddms.libs.ddmuilib.src.com.android.ddmuilib.actions.ICommonAction;3;0;0.0
ddms.libs.ddmuilib.src.com.android.ddmuilib.actions.ToolItemAction;4;2;0.0
ddms.libs.ddmuilib.src.com.android.ddmuilib.annotation.UiThread;0;2;0.0
ddms.libs.ddmuilib.src.com.android.ddmuilib.annotation.WorkerThread;0;2;0.0
ddms.libs.ddmuilib.src.com.android.ddmuilib.console.DdmConsole;11;0;1.0
ddms.libs.ddmuilib.src.com.android.ddmuilib.console.IDdmConsole;4;0;0.0
ddms.libs.ddmuilib.src.com.android.ddmuilib.explorer.DeviceContentProvider;27;17;0.022222222222222223
ddms.libs.ddmuilib.src.com.android.ddmuilib.explorer.DeviceExplorer;127;142;0.003076923076923077
ddms.libs.ddmuilib.src.com.android.ddmuilib.explorer.FileLabelProvider;23;12;0.0
ddms.libs.ddmuilib.src.com.android.ddmuilib.handler.BaseFileHandler;15;7;0.16666666666666666
ddms.libs.ddmuilib.src.com.android.ddmuilib.handler.MethodProfilingHandler;25;12;0.0
ddms.libs.ddmuilib.src.com.android.ddmuilib.location.CoordinateControls;22;22;0.2761904761904762
ddms.libs.ddmuilib.src.com.android.ddmuilib.location.GpxParser;58;12;0.04736842105263158
ddms.libs.ddmuilib.src.com.android.ddmuilib.location.KmlParser;27;5;0.1388888888888889
ddms.libs.ddmuilib.src.com.android.ddmuilib.location.LocationPoint;6;0;0.26666666666666666
ddms.libs.ddmuilib.src.com.android.ddmuilib.location.TrackContentProvider;4;0;0.0
ddms.libs.ddmuilib.src.com.android.ddmuilib.location.TrackLabelProvider;14;5;0.0
ddms.libs.ddmuilib.src.com.android.ddmuilib.location.TrackPoint;2;0;1.0
ddms.libs.ddmuilib.src.com.android.ddmuilib.location.WayPoint;4;0;0.3333333333333333
ddms.libs.ddmuilib.src.com.android.ddmuilib.location.WayPointContentProvider;4;0;0.0
ddms.libs.ddmuilib.src.com.android.ddmuilib.location.WayPointLabelProvider;13;5;0.0
ddms.libs.ddmuilib.src.com.android.ddmuilib.log.event.BugReportImporter;11;0;0.3333333333333333
ddms.libs.ddmuilib.src.com.android.ddmuilib.log.event.DisplayFilteredLog;3;0;0.0
ddms.libs.ddmuilib.src.com.android.ddmuilib.log.event.DisplayGraph;53;59;0.0
ddms.libs.ddmuilib.src.com.android.ddmuilib.log.event.DisplayLog;36;81;0.0
ddms.libs.ddmuilib.src.com.android.ddmuilib.log.event.DisplaySync;69;21;0.09523809523809523
ddms.libs.ddmuilib.src.com.android.ddmuilib.log.event.DisplaySyncHistogram;15;14;0.09523809523809523
ddms.libs.ddmuilib.src.com.android.ddmuilib.log.event.DisplaySyncPerf;14;29;0.2
ddms.libs.ddmuilib.src.com.android.ddmuilib.log.event.EventDisplay;123;80;0.04964539007092199
ddms.libs.ddmuilib.src.com.android.ddmuilib.log.event.EventDisplayOptions;104;324;0.021739130434782608
ddms.libs.ddmuilib.src.com.android.ddmuilib.log.event.EventLogImporter;8;1;0.3333333333333333
ddms.libs.ddmuilib.src.com.android.ddmuilib.log.event.EventLogPanel;118;86;0.19073083778966132
ddms.libs.ddmuilib.src.com.android.ddmuilib.log.event.EventValueSelector;62;181;0.19166666666666668
ddms.libs.ddmuilib.src.com.android.ddmuilib.log.event.OccurrenceRenderer;3;9;0.0
ddms.libs.ddmuilib.src.com.android.ddmuilib.log.event.SyncCommon;24;27;0.3333333333333333
ddms.libs.ddmuilib.src.com.android.ddmuilib.logcat.EditFilterDialog;37;105;0.1388888888888889
ddms.libs.ddmuilib.src.com.android.ddmuilib.logcat.ILogCatMessageEventListener;1;0;0.0
ddms.libs.ddmuilib.src.com.android.ddmuilib.logcat.ILogCatMessageSelectionListener;1;0;0.0
ddms.libs.ddmuilib.src.com.android.ddmuilib.logcat.LogCatFilter;27;5;0.08888888888888889
ddms.libs.ddmuilib.src.com.android.ddmuilib.logcat.LogCatFilterContentProvider;4;0;0.0
ddms.libs.ddmuilib.src.com.android.ddmuilib.logcat.LogCatFilterLabelProvider;4;4;0.0
ddms.libs.ddmuilib.src.com.android.ddmuilib.logcat.LogCatFilterSettingsDialog;24;55;0.1978021978021978
ddms.libs.ddmuilib.src.com.android.ddmuilib.logcat.LogCatFilterSettingsSerializer;22;9;0.23809523809523808
ddms.libs.ddmuilib.src.com.android.ddmuilib.logcat.LogCatMessage;6;1;0.26666666666666666
ddms.libs.ddmuilib.src.com.android.ddmuilib.logcat.LogCatMessageContentProvider;4;0;0.0
ddms.libs.ddmuilib.src.com.android.ddmuilib.logcat.LogCatMessageLabelProvider;23;10;0.047619047619047616
ddms.libs.ddmuilib.src.com.android.ddmuilib.logcat.LogCatMessageList;5;0;0.3333333333333333
ddms.libs.ddmuilib.src.com.android.ddmuilib.logcat.LogCatMessageParser;7;5;1.0
ddms.libs.ddmuilib.src.com.android.ddmuilib.logcat.LogCatPanel;78;127;0.00676328502415459
ddms.libs.ddmuilib.src.com.android.ddmuilib.logcat.LogCatReceiver;22;3;0.12727272727272726
ddms.libs.ddmuilib.src.com.android.ddmuilib.logcat.LogCatStackTraceParser;5;0;0.0
ddms.libs.ddmuilib.src.com.android.ddmuilib.logcat.LogCatViewerFilter;2;0;0.0
ddms.libs.ddmuilib.src.com.android.ddmuilib.logcat.LogColors;0;0;0.0
ddms.libs.ddmuilib.src.com.android.ddmuilib.logcat.LogFilter;92;52;0.1865546218487395
ddms.libs.ddmuilib.src.com.android.ddmuilib.logcat.LogPanel;227;189;0.13872053872053872
ddms.libs.ddmuilib.tests.src.com.android.ddmuilib.logcat.LogCatFilterSettingsSerializerTest;1;13;0.0
ddms.libs.ddmuilib.tests.src.com.android.ddmuilib.logcat.LogCatFilterTest;10;31;0.0
ddms.libs.ddmuilib.tests.src.com.android.ddmuilib.logcat.LogCatMessageParserTest;6;2;0.06666666666666667
ddms.libs.ddmuilib.tests.src.com.android.ddmuilib.logcat.LogCatStackTraceParserTest;5;6;0.6
draw9patch.src.com.android.draw9patch.Application;8;8;0.0
draw9patch.src.com.android.draw9patch.graphics.GraphicsUtilities;16;15;0.0
draw9patch.src.com.android.draw9patch.ui.GradientPanel;1;8;0.0
draw9patch.src.com.android.draw9patch.ui.ImageEditorPanel;159;376;0.06341463414634146
draw9patch.src.com.android.draw9patch.ui.ImageTransferHandler;17;11;0.0
draw9patch.src.com.android.draw9patch.ui.MainFrame;19;19;0.027777777777777776
draw9patch.src.com.android.draw9patch.ui.OpenFilePanel;3;2;1.0
draw9patch.src.com.android.draw9patch.ui.PngFileFilter;3;1;0.0
draw9patch.src.com.android.draw9patch.ui.action.BackgroundAction;2;0;0.0
draw9patch.src.com.android.draw9patch.ui.action.ExitAction;1;2;0.0
draw9patch.src.com.android.draw9patch.ui.action.OpenAction;1;2;0.0
draw9patch.src.com.android.draw9patch.ui.action.SaveAction;1;2;0.0
dumpeventlog.src.com.android.dumpeventlog.DumpEventLog;18;4;0.03571428571428571
eclipse.plugins.com.android.ide.eclipse.adt.ndk.src.com.android.ide.eclipse.adt.ndk.internal.Activator;11;5;0.10714285714285714
eclipse.plugins.com.android.ide.eclipse.adt.ndk.src.com.android.ide.eclipse.adt.ndk.internal.Messages;0;1;0.0
eclipse.plugins.com.android.ide.eclipse.adt.ndk.src.com.android.ide.eclipse.adt.ndk.internal.NdkManager;7;4;0.0
eclipse.plugins.com.android.ide.eclipse.adt.ndk.src.com.android.ide.eclipse.adt.ndk.internal.actions.AddNativeAction;8;2;0.3333333333333333
eclipse.plugins.com.android.ide.eclipse.adt.ndk.src.com.android.ide.eclipse.adt.ndk.internal.build.NdkCommandLauncher;3;6;0.0
eclipse.plugins.com.android.ide.eclipse.adt.ndk.src.com.android.ide.eclipse.adt.ndk.internal.build.NdkEnvSupplier;16;9;0.0
eclipse.plugins.com.android.ide.eclipse.adt.ndk.src.com.android.ide.eclipse.adt.ndk.internal.discovery.NdkDiscoveredPathInfo;30;7;0.28205128205128205
eclipse.plugins.com.android.ide.eclipse.adt.ndk.src.com.android.ide.eclipse.adt.ndk.internal.discovery.NdkDiscoveryUpdater;61;27;0.07272727272727272
eclipse.plugins.com.android.ide.eclipse.adt.ndk.src.com.android.ide.eclipse.adt.ndk.internal.discovery.NdkScannerInfoCollector;13;2;0.01282051282051282
eclipse.plugins.com.android.ide.eclipse.adt.ndk.src.com.android.ide.eclipse.adt.ndk.internal.preferences.NdkPreferenceInitializer;1;2;0.0
eclipse.plugins.com.android.ide.eclipse.adt.ndk.src.com.android.ide.eclipse.adt.ndk.internal.preferences.NdkPreferencePage;8;6;0.1
eclipse.plugins.com.android.ide.eclipse.adt.ndk.src.com.android.ide.eclipse.adt.ndk.internal.templates.SetFolders;19;21;0.0
eclipse.plugins.com.android.ide.eclipse.adt.ndk.src.com.android.ide.eclipse.adt.ndk.internal.templates.SimpleFile;20;27;0.0
eclipse.plugins.com.android.ide.eclipse.adt.ndk.src.com.android.ide.eclipse.adt.ndk.internal.templates.TemplatedInputStream;10;1;0.0
eclipse.plugins.com.android.ide.eclipse.adt.ndk.src.com.android.ide.eclipse.adt.ndk.internal.wizards.AddNativeWizard;8;6;1.0
eclipse.plugins.com.android.ide.eclipse.adt.ndk.src.com.android.ide.eclipse.adt.ndk.internal.wizards.AddNativeWizardPage;4;30;0.0
eclipse.plugins.com.android.ide.eclipse.adt.ndk.src.com.android.ide.eclipse.adt.ndk.internal.wizards.NdkWizardHandler;3;1;0.0
eclipse.plugins.com.android.ide.eclipse.adt.src.com.android.ide.common.layout.AbsListViewRule;0;0;0.0
eclipse.plugins.com.android.ide.eclipse.adt.src.com.android.ide.common.layout.AbsoluteLayoutRule;34;74;0.022222222222222223
eclipse.plugins.com.android.ide.eclipse.adt.src.com.android.ide.common.layout.AdapterViewRule;4;7;0.0
eclipse.plugins.com.android.ide.eclipse.adt.src.com.android.ide.common.layout.BaseLayoutRule;141;193;0.0
eclipse.plugins.com.android.ide.eclipse.adt.src.com.android.ide.common.layout.BaseViewRule;144;55;0.01107419712070875
eclipse.plugins.com.android.ide.eclipse.adt.src.com.android.ide.common.layout.CalendarViewRule;1;0;0.0
eclipse.plugins.com.android.ide.eclipse.adt.src.com.android.ide.common.layout.DatePickerRule;0;0;0.0
eclipse.plugins.com.android.ide.eclipse.adt.src.com.android.ide.common.layout.DialerFilterRule;2;8;0.0
eclipse.plugins.com.android.ide.eclipse.adt.src.com.android.ide.common.layout.EditTextRule;19;4;0.0
eclipse.plugins.com.android.ide.eclipse.adt.src.com.android.ide.common.layout.FragmentRule;4;1;0.0
eclipse.plugins.com.android.ide.eclipse.adt.src.com.android.ide.common.layout.FrameLayoutRule;23;35;0.027777777777777776
eclipse.plugins.com.android.ide.eclipse.adt.src.com.android.ide.common.layout.GridLayoutRule;44;39;0.03333333333333333
eclipse.plugins.com.android.ide.eclipse.adt.src.com.android.ide.common.layout.GridViewRule;1;1;0.0
eclipse.plugins.com.android.ide.eclipse.adt.src.com.android.ide.common.layout.HorizontalScrollViewRule;8;8;0.0
eclipse.plugins.com.android.ide.eclipse.adt.src.com.android.ide.common.layout.IgnoredLayoutRule;1;0;0.0
eclipse.plugins.com.android.ide.eclipse.adt.src.com.android.ide.common.layout.ImageButtonRule;5;2;0.0
eclipse.plugins.com.android.ide.eclipse.adt.src.com.android.ide.common.layout.ImageViewRule;5;2;0.0
eclipse.plugins.com.android.ide.eclipse.adt.src.com.android.ide.common.layout.IncludeRule;4;1;0.0
eclipse.plugins.com.android.ide.eclipse.adt.src.com.android.ide.common.layout.LayoutConstants;0;1;0.0
eclipse.plugins.com.android.ide.eclipse.adt.src.com.android.ide.common.layout.LinearLayoutRule;195;213;0.016651248843663275
eclipse.plugins.com.android.ide.eclipse.adt.src.com.android.ide.common.layout.ListViewRule;1;0;0.0
eclipse.plugins.com.android.ide.eclipse.adt.src.com.android.ide.common.layout.MapViewRule;2;2;0.0
eclipse.plugins.com.android.ide.eclipse.adt.src.com.android.ide.common.layout.MergeRule;1;0;0.0
eclipse.plugins.com.android.ide.eclipse.adt.src.com.android.ide.common.layout.PropertyCallback;8;1;0.0
eclipse.plugins.com.android.ide.eclipse.adt.src.com.android.ide.common.layout.PropertySettingNodeHandler;1;1;0.0
eclipse.plugins.com.android.ide.eclipse.adt.src.com.android.ide.common.layout.QuickContactBadgeRule;1;0;0.0
eclipse.plugins.com.android.ide.eclipse.adt.src.com.android.ide.common.layout.RadioGroupRule;4;3;0.0
eclipse.plugins.com.android.ide.eclipse.adt.src.com.android.ide.common.layout.RelativeLayoutRule;54;54;0.007352941176470588
eclipse.plugins.com.android.ide.eclipse.adt.src.com.android.ide.common.layout.ResizeState;6;4;0.0
eclipse.plugins.com.android.ide.eclipse.adt.src.com.android.ide.common.layout.ScrollViewRule;8;7;0.0
eclipse.plugins.com.android.ide.eclipse.adt.src.com.android.ide.common.layout.SeekBarRule;1;0;0.0
eclipse.plugins.com.android.ide.eclipse.adt.src.com.android.ide.common.layout.SlidingDrawerRule;2;12;0.0
eclipse.plugins.com.android.ide.eclipse.adt.src.com.android.ide.common.layout.TabHostRule;3;15;0.0
eclipse.plugins.com.android.ide.eclipse.adt.src.com.android.ide.common.layout.TabWidgetRule;0;0;0.0
eclipse.plugins.com.android.ide.eclipse.adt.src.com.android.ide.common.layout.TableLayoutRule;32;7;0.0
eclipse.plugins.com.android.ide.eclipse.adt.src.com.android.ide.common.layout.TableRowRule;8;1;0.0
eclipse.plugins.com.android.ide.eclipse.adt.src.com.android.ide.common.layout.TimePickerRule;0;0;0.0
eclipse.plugins.com.android.ide.eclipse.adt.src.com.android.ide.common.layout.ViewRule;0;0;0.0
eclipse.plugins.com.android.ide.eclipse.adt.src.com.android.ide.common.layout.WebViewRule;2;3;0.0
eclipse.plugins.com.android.ide.eclipse.adt.src.com.android.ide.common.layout.ZoomButtonRule;2;2;0.0
eclipse.plugins.com.android.ide.eclipse.adt.src.com.android.ide.common.layout.ZoomControlsRule;0;0;0.0
eclipse.plugins.com.android.ide.eclipse.adt.src.com.android.ide.common.layout.grid.GridDropHandler;90;192;0.054945054945054944
