name,atfd,laa,fdp
net.sourceforge.ganttproject.GanttGraphicArea.java:671,6,0.45454547,2
net.sourceforge.ganttproject.GanttGraphicArea.java:696,0,1.0,0
net.sourceforge.ganttproject.GanttGraphicArea.java:728,2,0.5,1
net.sourceforge.ganttproject.GanttGraphicArea.java:735,0,1.0,0
net.sourceforge.ganttproject.GanttGraphicArea.java:743,0,1.0,0
net.sourceforge.ganttproject.GanttGraphicArea.java:755,6,0.45454547,2
net.sourceforge.ganttproject.GanttGraphicArea.java:768,0,1.0,0
net.sourceforge.ganttproject.GanttGraphicArea.java:788,7,0.36363637,3
net.sourceforge.ganttproject.GanttGraphicArea.java:803,0,-1.0,0
net.sourceforge.ganttproject.GanttGraphicArea.java:806,0,-1.0,0
net.sourceforge.ganttproject.GanttGraphicArea.java:813,4,0.2,1
net.sourceforge.ganttproject.GanttGraphicArea.java:848,6,0.5,3
net.sourceforge.ganttproject.GanttGraphicArea.java:864,0,-1.0,0
net.sourceforge.ganttproject.GanttGraphicArea.java:871,0,-1.0,0
net.sourceforge.ganttproject.GanttGraphicArea.java:878,4,0.2,1
net.sourceforge.ganttproject.GanttGraphicArea.java:901,0,-1.0,0
net.sourceforge.ganttproject.GanttGraphicArea.java:903,0,-1.0,0
net.sourceforge.ganttproject.GanttGraphicArea.java:905,0,-1.0,0
net.sourceforge.ganttproject.GanttGraphicArea.java:907,0,-1.0,0
net.sourceforge.ganttproject.GanttGraphicArea.java:909,0,-1.0,0
net.sourceforge.ganttproject.GanttGraphicArea.java:912,0,-1.0,0
net.sourceforge.ganttproject.GanttGraphicArea.java:914,0,-1.0,0
net.sourceforge.ganttproject.GanttGraphicArea.java:917,0,-1.0,0
net.sourceforge.ganttproject.GanttGraphicArea.java:919,0,-1.0,0
net.sourceforge.ganttproject.GanttGraphicArea.java:922,0,-1.0,0
net.sourceforge.ganttproject.GanttGraphicArea.java:926,0,-1.0,0
net.sourceforge.ganttproject.GanttGraphicArea.java:928,0,-1.0,0
net.sourceforge.ganttproject.GanttGraphicArea.java:930,0,-1.0,0
net.sourceforge.ganttproject.GanttGraphicArea.java:935,0,1.0,0
net.sourceforge.ganttproject.GanttGraphicArea.java:941,0,1.0,0
net.sourceforge.ganttproject.GanttGraphicArea.java:946,0,1.0,0
net.sourceforge.ganttproject.GanttGraphicArea.java:952,0,1.0,0
net.sourceforge.ganttproject.GanttGraphicArea.java:959,0,1.0,0
net.sourceforge.ganttproject.GanttGraphicArea.java:963,0,1.0,0
net.sourceforge.ganttproject.GanttGraphicArea.java:971,15,0.25,3
net.sourceforge.ganttproject.GanttGraphicArea.java:992,20,0.2,4
net.sourceforge.ganttproject.GanttGraphicArea.java:1019,0,1.0,0
net.sourceforge.ganttproject.GanttGraphicArea.java:1023,0,1.0,0
net.sourceforge.ganttproject.GanttGraphicArea.java:1027,1,0.0,1
net.sourceforge.ganttproject.GanttGraphicArea.java:1031,0,-1.0,0
net.sourceforge.ganttproject.GanttGraphicArea.java:1033,0,1.0,0
net.sourceforge.ganttproject.GanttGraphicArea.java:1036,0,-1.0,0
net.sourceforge.ganttproject.GanttGraphicArea.java:1040,0,-1.0,0
net.sourceforge.ganttproject.GanttGraphicArea.java:1048,0,-1.0,0
net.sourceforge.ganttproject.GanttGraphicArea.java:1060,1,0.0,1
net.sourceforge.ganttproject.GanttGraphicArea.java:1064,0,1.0,0
net.sourceforge.ganttproject.GanttGraphicArea.java:1071,0,1.0,0
net.sourceforge.ganttproject.GanttGraphicArea.java:1079,4,0.33333334,3
net.sourceforge.ganttproject.GanttGraphicArea.java:1101,4,0.2,1
net.sourceforge.ganttproject.GanttGraphicArea.java:1106,13,0.4347826,5
net.sourceforge.ganttproject.GanttGraphicArea.java:1153,0,1.0,0
net.sourceforge.ganttproject.GanttGraphicArea.java:1157,0,-1.0,0
net.sourceforge.ganttproject.GanttGraphicArea.java:1166,6,0.25,2
net.sourceforge.ganttproject.GanttGraphicArea.java:1180,3,0.625,3
net.sourceforge.ganttproject.GanttGraphicArea.java:1195,5,0.54545456,4
net.sourceforge.ganttproject.GanttGraphicArea.java:1225,11,0.3125,4
net.sourceforge.ganttproject.GanttGraphicArea.java:1255,3,0.4,2
net.sourceforge.ganttproject.GanttGraphicArea.java:1281,7,0.5,4
net.sourceforge.ganttproject.GanttGraphicArea.java:1309,0,-1.0,0
net.sourceforge.ganttproject.GanttGraphicArea.java:1314,0,-1.0,0
net.sourceforge.ganttproject.GanttGraphicArea.java:1318,0,1.0,0
net.sourceforge.ganttproject.GanttGraphicArea.java:1323,0,-1.0,0
net.sourceforge.ganttproject.GanttGraphicArea.java:1327,0,1.0,0
net.sourceforge.ganttproject.GanttGraphicArea.java:1351,0,-1.0,0
net.sourceforge.ganttproject.GanttGraphicArea.java:1354,2,0.5,2
net.sourceforge.ganttproject.GanttGraphicArea.java:1362,0,1.0,0
net.sourceforge.ganttproject.GanttGraphicArea.java:1371,7,0.125,6
net.sourceforge.ganttproject.GanttGraphicArea.java:1385,2,0.6,1
net.sourceforge.ganttproject.GanttGraphicArea.java:1409,2,0.71428573,2
net.sourceforge.ganttproject.GanttGraphicArea.java:1444,1,0.8333333,1
net.sourceforge.ganttproject.GanttGraphicArea.java:1450,6,0.68421054,3
net.sourceforge.ganttproject.GanttGraphicArea.java:1480,0,1.0,0
net.sourceforge.ganttproject.GanttGraphicArea.java:1484,0,-1.0,0
net.sourceforge.ganttproject.GanttGraphicArea.java:1489,0,-1.0,0
net.sourceforge.ganttproject.GanttGraphicArea.java:1494,2,0.33333334,1
net.sourceforge.ganttproject.GanttImagePanel.java:48,0,1.0,0
net.sourceforge.ganttproject.GanttImagePanel.java:53,0,1.0,0
net.sourceforge.ganttproject.GanttOptions.java:251,0,1.0,0
net.sourceforge.ganttproject.GanttOptions.java:255,7,0.7586207,3
net.sourceforge.ganttproject.GanttOptions.java:289,0,1.0,0
net.sourceforge.ganttproject.GanttOptions.java:294,0,1.0,0
net.sourceforge.ganttproject.GanttOptions.java:299,0,1.0,0
net.sourceforge.ganttproject.GanttOptions.java:308,0,1.0,0
net.sourceforge.ganttproject.GanttOptions.java:318,40,0.42857143,12
net.sourceforge.ganttproject.GanttOptions.java:520,3,0.5714286,3
net.sourceforge.ganttproject.GanttOptions.java:537,3,0.4,2
net.sourceforge.ganttproject.GanttOptions.java:542,4,0.5,1
net.sourceforge.ganttproject.GanttOptions.java:570,0,1.0,0
net.sourceforge.ganttproject.GanttOptions.java:581,6,0.625,2
net.sourceforge.ganttproject.GanttOptions.java:632,5,0.5833333,2
net.sourceforge.ganttproject.GanttOptions.java:649,4,0.5,2
net.sourceforge.ganttproject.GanttOptions.java:663,4,0.5,3
net.sourceforge.ganttproject.GanttOptions.java:676,0,1.0,0
net.sourceforge.ganttproject.GanttOptions.java:685,0,1.0,0
net.sourceforge.ganttproject.GanttOptions.java:690,0,1.0,0
net.sourceforge.ganttproject.GanttOptions.java:695,0,1.0,0
net.sourceforge.ganttproject.GanttOptions.java:705,0,1.0,0
net.sourceforge.ganttproject.GanttOptions.java:716,35,0.54545456,4
net.sourceforge.ganttproject.GanttOptions.java:1059,0,1.0,0
net.sourceforge.ganttproject.GanttOptions.java:1070,1,0.8,1
net.sourceforge.ganttproject.GanttOptions.java:1086,0,1.0,0
net.sourceforge.ganttproject.GanttOptions.java:1091,2,0.0,1
net.sourceforge.ganttproject.GanttOptions.java:1096,2,0.0,1
net.sourceforge.ganttproject.GanttOptions.java:1106,0,1.0,0
net.sourceforge.ganttproject.GanttOptions.java:1111,0,1.0,0
net.sourceforge.ganttproject.GanttOptions.java:1116,0,1.0,0
net.sourceforge.ganttproject.GanttOptions.java:1121,0,1.0,0
net.sourceforge.ganttproject.GanttOptions.java:1126,2,0.5,1
net.sourceforge.ganttproject.GanttOptions.java:1133,0,1.0,0
net.sourceforge.ganttproject.GanttOptions.java:1142,0,1.0,0
net.sourceforge.ganttproject.GanttOptions.java:1147,0,1.0,0
net.sourceforge.ganttproject.GanttOptions.java:1152,0,1.0,0
net.sourceforge.ganttproject.GanttOptions.java:1157,0,1.0,0
net.sourceforge.ganttproject.GanttOptions.java:1162,0,1.0,0
net.sourceforge.ganttproject.GanttOptions.java:1167,0,1.0,0
net.sourceforge.ganttproject.GanttOptions.java:1172,0,1.0,0
net.sourceforge.ganttproject.GanttOptions.java:1177,0,1.0,0
net.sourceforge.ganttproject.GanttOptions.java:1182,0,1.0,0
net.sourceforge.ganttproject.GanttOptions.java:1187,0,1.0,0
net.sourceforge.ganttproject.GanttOptions.java:1192,1,0.6666667,1
net.sourceforge.ganttproject.GanttOptions.java:1198,1,0.6666667,1
net.sourceforge.ganttproject.GanttOptions.java:1206,0,1.0,0
net.sourceforge.ganttproject.GanttOptions.java:1211,0,1.0,0
net.sourceforge.ganttproject.GanttOptions.java:1219,0,1.0,0
net.sourceforge.ganttproject.GanttOptions.java:1227,0,1.0,0
net.sourceforge.ganttproject.GanttOptions.java:1235,0,1.0,0
net.sourceforge.ganttproject.GanttOptions.java:1240,0,1.0,0
net.sourceforge.ganttproject.GanttOptions.java:1244,0,1.0,0
net.sourceforge.ganttproject.GanttOptions.java:1249,0,1.0,0
net.sourceforge.ganttproject.GanttOptions.java:1253,0,1.0,0
net.sourceforge.ganttproject.GanttOptions.java:1257,0,1.0,0
net.sourceforge.ganttproject.GanttOptions.java:1261,0,1.0,0
net.sourceforge.ganttproject.GanttOptions.java:1265,0,1.0,0
net.sourceforge.ganttproject.GanttOptions.java:1269,0,1.0,0
net.sourceforge.ganttproject.GanttOptions.java:1273,0,1.0,0
net.sourceforge.ganttproject.GanttOptions.java:1277,0,1.0,0
net.sourceforge.ganttproject.GanttOptions.java:1285,0,1.0,0
net.sourceforge.ganttproject.GanttOptions.java:1293,3,0.4,1
net.sourceforge.ganttproject.GanttOptions.java:1301,0,1.0,0
net.sourceforge.ganttproject.GanttOptions.java:1306,0,1.0,0
net.sourceforge.ganttproject.GanttOptions.java:1311,0,1.0,0
net.sourceforge.ganttproject.GanttOptions.java:1317,0,1.0,0
net.sourceforge.ganttproject.GanttOptions.java:1323,0,1.0,0
net.sourceforge.ganttproject.GanttOptions.java:1328,0,1.0,0
net.sourceforge.ganttproject.GanttOptions.java:1333,0,1.0,0
net.sourceforge.ganttproject.GanttOptions.java:1338,2,0.33333334,1
net.sourceforge.ganttproject.GanttOptions.java:1343,2,0.33333334,1
net.sourceforge.ganttproject.GanttOptions.java:1348,2,0.33333334,1
net.sourceforge.ganttproject.GanttOptions.java:1353,2,0.33333334,1
net.sourceforge.ganttproject.GanttOptions.java:1358,2,0.33333334,1
net.sourceforge.ganttproject.GanttOptions.java:1363,2,0.33333334,1
net.sourceforge.ganttproject.GanttOptions.java:1368,2,0.33333334,1
net.sourceforge.ganttproject.GanttOptions.java:1373,2,0.33333334,1
net.sourceforge.ganttproject.GanttOptions.java:1378,2,0.33333334,1
net.sourceforge.ganttproject.GanttOptions.java:1383,0,1.0,0
net.sourceforge.ganttproject.GanttOptions.java:1388,0,1.0,0
net.sourceforge.ganttproject.GanttOptions.java:1392,0,1.0,0
net.sourceforge.ganttproject.GanttOptions.java:1396,0,1.0,0
net.sourceforge.ganttproject.GanttOptions.java:1401,0,1.0,0
net.sourceforge.ganttproject.GanttOptions.java:1406,0,1.0,0
