Type,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Method,Public Method - br.com.goclip.model.DocumentQueryBuilderTest.shouldNotReturnMarkedAsRemovedDocuments,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,5,3,3,0,5,1,0,3,4,3,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.DocumentQueryBuilderTest.shouldReturnMarkedAsRemovedDocuments,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,8,4,6,0,6,1,0,3,4,3,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.DocumentTest.shouldCreateAndViewDocumentWithoutPermissionToSeeDoc,,,,,,,,,,,,,,,,,,,,,,,,,6,20,4,16,6,14,0,25,1,0,13,14,5,9,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.DocumentTest.shouldCreateDocument,,,,,,,,,,,,,,,,,,,,,,,,,6,10,0,10,4,8,0,14,1,0,7,8,3,5,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.DocumentTest.shouldFindDocumentsByTypeNotIndexed,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,4,2,2,0,3,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.DocumentTest.shouldIndexDocument,,,,,,,,,,,,,,,,,,,,,,,,,6,12,0,12,4,9,0,15,1,0,9,10,3,7,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.DocumentTest.shouldIndexDocumentEmptyDate,,,,,,,,,,,,,,,,,,,,,,,,,3,9,0,9,3,6,0,7,1,0,3,4,2,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.DocumentTest.shouldIndexDocumentInvalidDate,,,,,,,,,,,,,,,,,,,,,,,,,3,9,0,9,3,6,0,7,1,0,3,4,2,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.DocumentTest.shouldMarkDocumentAsRemoved,,,,,,,,,,,,,,,,,,,,,,,,,4,12,0,8,4,6,4,9,1,0,6,7,4,3,1,1,1,1,0,,,,,0,,0,0,,0.50,,,,
Method,Public Method - br.com.goclip.model.DocumentTest.shouldRemoveAllDocumentsPastDue,,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,5,2,3,0,7,1,0,3,4,2,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.DocumentTest.shouldRemoveFieldFromCategory,,,,,,,,,,,,,,,,,,,,,,,,,5,39,0,39,13,35,0,31,2,0,33,35,11,24,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.DocumentTest.shouldRemoveManyDocuments,,,,,,,,,,,,,,,,,,,,,,,,,2,13,0,13,5,11,0,7,1,0,11,12,5,7,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.DocumentTest.shouldRenameDocument,,,,,,,,,,,,,,,,,,,,,,,,,5,8,0,7,4,5,1,8,1,0,4,5,3,2,1,1,1,1,0,,,,,0,,0,0,,0.14,,,,
Method,Public Method - br.com.goclip.model.DocumentTest.shouldRestoreDocument,,,,,,,,,,,,,,,,,,,,,,,,,5,12,0,12,5,10,0,12,1,0,10,11,5,6,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.DocumentTest.shouldRestoreManyDocuments,,,,,,,,,,,,,,,,,,,,,,,,,5,13,0,13,5,11,0,10,1,0,11,12,5,7,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.DocumentTest.shouldReturnEmptyListForTypeWithNoDocuments,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,4,2,2,0,3,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.DocumentTest.shouldShowDocumentsToBeDestroyed,,,,,,,,,,,,,,,,,,,,,,,,,6,24,0,24,8,22,0,31,1,0,20,21,8,13,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.DocumentTest.shouldUpdateDocument,,,,,,,,,,,,,,,,,,,,,,,,,4,9,0,9,4,7,0,9,1,0,7,8,4,4,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.DocumentTypeTest.shouldIndexDocumentToSNS,,,,,,,,,,,,,,,,,,,,,,,,,5,10,0,10,2,8,0,14,1,0,7,8,2,6,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.DocumentTypeTest.shouldIndexNewDocument,,,,,,,,,,,,,,,,,,,,,,,,,5,12,0,12,3,10,0,15,1,0,8,9,3,6,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.DocumentTypeTest.shouldIndexPdfDocumentToSNS,,,,,,,,,,,,,,,,,,,,,,,,,5,10,1,9,2,7,0,12,1,0,6,7,2,5,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.DocumentTypeTest.shouldSaveTypeDocument,,,,,,,,,,,,,,,,,,,,,,,,,5,11,0,11,2,9,1,14,1,0,6,7,2,5,1,1,1,1,0,,,,,0,,0,0,,0.09,,,,
Method,Public Method - br.com.goclip.model.IndexRepositoryTest.shouldIndexDocumentES,,,,,,,,,,,,,,,,,,,,,,,,,5,19,0,19,5,16,0,13,1,0,12,14,5,9,1,1,1,1,0,,,,,0,,1,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.IndexRepositoryTest.shouldUpdateDocumentWithText,,,,,,,,,,,,,,,,,,,,,,,,,3,16,1,15,7,13,0,15,1,0,10,11,6,5,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.IndexRepositoryTest.shouldUpdateField,,,,,,,,,,,,,,,,,,,,,,,,,4,8,0,8,3,6,0,9,1,0,6,7,3,4,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.Location.addChild,,,,,,,,,,,,,,,,,,,,,,,,,5,13,0,9,1,6,4,8,2,0,5,7,1,6,2,2,2,1,0,,,,,0,,1,0,,0.44,,,,
Method,Public Method - br.com.goclip.model.Location.byId,,,,,,,,,,,,,,,,,,,,,,,,,12,9,0,3,1,1,6,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,2.00,,,,
Method,Public Method - br.com.goclip.model.Location.changeOrder,,,,,,,,,,,,,,,,,,,,,,,,,2,14,0,14,6,11,0,15,2,0,12,14,7,7,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.Location.compareTo,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,4,2,2,0,2,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.Location.equals,,,,,,,,,,,,,,,,,,,,,,,,,2,9,3,6,2,4,0,3,3,0,4,7,2,5,4,4,5,3,2,,,,,2,,1,2,,0.00,,,,
Method,Public Method - br.com.goclip.model.Location.findChildrenOf,,,,,,,,,,,,,,,,,,,,,,,,,3,8,0,3,1,1,5,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.67,,,,
Method,Public Method - br.com.goclip.model.Location.getDisplayOrder,,,,,,,,,,,,,,,,,,,,,,,,,4,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.Location.getId,,,,,,,,,,,,,,,,,,,,,,,,,16,3,0,3,1,1,0,2,1,0,1,2,1,1,2,2,2,1,0,,,,,0,,0,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.Location.getName,,,,,,,,,,,,,,,,,,,,,,,,,5,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.Location.getNodes,,,,,,,,,,,,,,,,,,,,,,,,,6,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.Location.getParent,,,,,,,,,,,,,,,,,,,,,,,,,4,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.Location.hashCode,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,2,1,0,1,2,1,1,2,2,2,1,0,,,,,0,,0,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.Location.remove,,,,,,,,,,,,,,,,,,,,,,,,,3,13,0,10,1,6,3,9,4,1,4,7,1,6,3,3,3,1,0,,,,,0,,1,0,,0.30,,,,
Method,Public Method - br.com.goclip.model.Location.save,,,,,,,,,,,,,,,,,,,,,,,,,6,16,0,13,1,9,3,12,4,1,5,8,1,7,3,3,3,1,0,,,,,0,,1,0,,0.23,,,,
Method,Public Method - br.com.goclip.model.Location.setDisplayOrder,,,,,,,,,,,,,,,,,,,,,,,,,4,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.Location.setName,,,,,,,,,,,,,,,,,,,,,,,,,5,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.Location.setParent,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.Location.toString,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,6,1,4,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.Location.update,,,,,,,,,,,,,,,,,,,,,,,,,7,5,0,5,1,3,0,3,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.LocationTest.shouldAddChildToLocation,,,,,,,,,,,,,,,,,,,,,,,,,3,9,0,9,5,7,0,11,1,0,7,8,5,3,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.LocationTest.shouldChangeLocationOrder,,,,,,,,,,,,,,,,,,,,,,,,,3,18,0,18,7,16,0,14,1,0,16,17,7,10,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.LocationTest.shouldCreateLocation,,,,,,,,,,,,,,,,,,,,,,,,,2,8,0,8,4,6,0,8,1,0,6,7,4,3,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.LocationTest.shouldFindChildrenOfNode,,,,,,,,,,,,,,,,,,,,,,,,,2,8,0,8,4,6,0,9,1,0,4,5,3,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.LocationTest.shouldGetRootLocations,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,5,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.LocationTest.shouldRemoveLeaf,,,,,,,,,,,,,,,,,,,,,,,,,3,13,0,13,6,11,0,14,1,0,11,12,6,6,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.LocationTest.shouldRemoveNode,,,,,,,,,,,,,,,,,,,,,,,,,3,13,0,13,6,11,0,12,1,0,11,12,6,6,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.LocationTest.shouldUpdateLocation,,,,,,,,,,,,,,,,,,,,,,,,,3,6,0,6,2,4,0,6,1,0,4,5,2,3,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.reports.categories.CategoryReportResult.getCategories,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.reports.categories.CategoryReportResult.setCategories,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.reports.categories.CategoryReportService.Builder.build,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.reports.categories.CategoryReportService.Builder.forAccount,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,4,1,2,0,3,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.reports.categories.CategoryReportService.Builder.includeOnlyDocsByUser,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,4,1,2,0,3,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.reports.categories.CategoryReportService.done,,,,,,,,,,,,,,,,,,,,,,,,,4,25,4,21,6,16,0,13,4,1,7,10,4,6,3,3,3,1,1,,,,,0,,1,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.reports.documents.DocumentApprovalResult.getQuantityOfDocumentsApproved,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.reports.documents.DocumentApprovalResult.getQuantityOfDocumentsReproved,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.reports.documents.DocumentApprovalResult.getQuantityOfDocumentsWaitingApproval,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.reports.ReportTypes.valueOf,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.reports.ReportTypes.values,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.reports.temporal.TemporalReportService.Builder.addedDocuments,,,,,,,,,,,,,,,,,,,,,,,,,6,4,0,4,1,2,0,3,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.reports.temporal.TemporalReportService.Builder.forAccount,,,,,,,,,,,,,,,,,,,,,,,,,7,11,0,11,2,9,0,9,1,0,4,5,2,3,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.reports.temporal.TemporalReportService.Builder.forLicensee,,,,,,,,,,,,,,,,,,,,,,,,,9,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.reports.temporal.TemporalReportService.Builder.groupBy,,,,,,,,,,,,,,,,,,,,,,,,,16,7,2,5,1,3,0,4,1,0,3,4,1,3,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.reports.temporal.TemporalReportService.Builder.monthOfDate,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,5,1,3,0,8,1,0,3,4,1,3,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.reports.temporal.TemporalReportService.Builder.rangeOfDates,,,,,,,,,,,,,,,,,,,,,,,,,14,5,0,5,1,3,0,4,1,0,3,4,1,3,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.reports.temporal.TemporalReportService.Builder.weekOfDate,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,5,1,3,0,8,1,0,3,4,1,3,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.reports.temporal.TemporalReportService.Builder.yearOfDate,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,6,2,4,0,9,1,0,4,5,2,3,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.reports.temporal.TemporalReportService.done,,,,,,,,,,,,,,,,,,,,,,,,,14,24,2,17,3,14,5,9,2,0,5,7,3,4,2,2,2,1,1,,,,,0,,1,0,,0.29,,,,
Method,Public Method - br.com.goclip.model.reports.temporal.util.MonthlyAggregation.addedDocuments,,,,,,,,,,,,,,,,,,,,,,,,,3,8,0,8,1,6,0,6,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.reports.temporal.util.MonthlyAggregation.indexedDocuments,,,,,,,,,,,,,,,,,,,,,,,,,3,8,0,8,1,6,0,6,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.reports.temporal.util.WeeklyAggregation.addedDocuments,,,,,,,,,,,,,,,,,,,,,,,,,3,8,0,8,1,6,0,6,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.reports.temporal.util.WeeklyAggregation.indexedDocuments,,,,,,,,,,,,,,,,,,,,,,,,,3,8,0,8,1,6,0,6,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.reports.temporal.util.YearlyAggregation.addedDocuments,,,,,,,,,,,,,,,,,,,,,,,,,3,8,0,8,1,6,0,6,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.reports.temporal.util.YearlyAggregation.indexedDocuments,,,,,,,,,,,,,,,,,,,,,,,,,3,8,0,8,1,6,0,6,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.reports.usage.UsageReportResult.addResult,,,,,,,,,,,,,,,,,,,,,,,,,4,7,0,7,2,5,0,7,1,0,5,6,2,4,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.reports.usage.UsageReportResult.combine,,,,,,,,,,,,,,,,,,,,,,,,,3,10,3,7,2,5,0,4,1,0,5,6,2,4,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.reports.usage.UsageReportResultNode.addBytes,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.reports.usage.UsageReportResultNode.equals,,,,,,,,,,,,,,,,,,,,,,,,,2,10,3,7,2,5,0,2,4,1,5,9,2,7,5,5,5,4,3,,,,,3,,1,3,,0.00,,,,
Method,Public Method - br.com.goclip.model.reports.usage.UsageReportResultNode.getBytes,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.reports.usage.UsageReportResultNode.hashCode,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,2,1,0,1,2,1,1,2,2,2,1,0,,,,,0,,0,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.reports.usage.UsageReportService.Builder.build,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.reports.usage.UsageReportService.Builder.forAccount,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,4,1,2,0,3,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.reports.usage.UsageReportService.done,,,,,,,,,,,,,,,,,,,,,,,,,3,12,4,8,3,5,0,5,2,0,4,7,4,3,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.S3FileManagerTest.testDeleteDocument,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,2,1,0,0,1,0,1,2,2,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.S3FileManagerTest.testGenerateUploadParameters,,,,,,,,,,,,,,,,,,,,,,,,,1,14,3,10,5,8,2,11,1,0,7,8,5,3,1,1,1,1,0,,,,,0,,0,0,,0.20,,,,
Method,Public Method - br.com.goclip.model.TipoCliente.valueOf,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.TipoCliente.values,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.TrashcanTest.shouldMarkDocumentAsRemoved,,,,,,,,,,,,,,,,,,,,,,,,,2,12,1,11,5,9,0,11,1,0,9,10,5,5,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.user.Account.Address.equals,,,,,,,,,,,,,,,,,,,,,,,,,8,16,3,13,2,11,0,2,9,1,10,19,2,17,14,14,14,9,8,,,,,8,,1,8,,0.00,,,,
Method,Public Method - br.com.goclip.model.user.Account.Address.hashCode,,,,,,,,,,,,,,,,,,,,,,,,,7,10,0,10,2,8,0,2,1,0,8,9,2,7,6,6,6,1,0,,,,,0,,0,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.user.Account.addUserGroup,,,,,,,,,,,,,,,,,,,,,,,,,4,4,0,4,1,2,0,2,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.user.Account.equals,,,,,,,,,,,,,,,,,,,,,,,,,2,9,3,6,2,4,0,2,3,0,4,7,2,5,3,3,3,3,2,,,,,2,,1,2,,0.00,,,,
Method,Public Method - br.com.goclip.model.user.Account.generatePolicies,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.user.Account.getAccountType,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.user.Account.getAddress,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.user.Account.getBirthDate,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.user.Account.getCategories,,,,,,,,,,,,,,,,,,,,,,,,,20,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.user.Account.getDaysOfTrial,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.user.Account.getId,,,,,,,,,,,,,,,,,,,,,,,,,25,3,0,3,1,1,0,2,1,0,1,2,1,1,2,2,2,1,0,,,,,0,,0,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.user.Account.getManager,,,,,,,,,,,,,,,,,,,,,,,,,8,7,0,7,1,4,0,1,2,0,2,4,1,3,2,2,2,1,1,,,,,0,,1,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.user.Account.getRegistrationDate,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.user.Account.getRootLocations,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.user.Account.getRootUser,,,,,,,,,,,,,,,,,,,,,,,,,5,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.user.Account.getStorageType,,,,,,,,,,,,,,,,,,,,,,,,,8,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.user.Account.hashCode,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.user.Account.isCompany,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.user.Account.merge,,,,,,,,,,,,,,,,,,,,,,,,,5,13,2,11,1,6,0,3,8,1,3,7,1,6,4,4,4,1,0,,,,,0,,1,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.user.Account.rootUploadUrl,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,3,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.user.Account.setAccountType,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Method,Public Method - br.com.goclip.model.user.Account.setDaysOfTrial,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
