name;atfd;laa;fdp
net.sourceforge.jarbundler.AppBundleProperties:136;0;1.0;0
net.sourceforge.jarbundler.AppBundleProperties:140;0;1.0;0
net.sourceforge.jarbundler.AppBundleProperties:144;0;1.0;0
net.sourceforge.jarbundler.AppBundleProperties:151;0;1.0;0
net.sourceforge.jarbundler.AppBundleProperties:157;0;1.0;0
net.sourceforge.jarbundler.AppBundleProperties:161;0;1.0;0
net.sourceforge.jarbundler.AppBundleProperties:170;0;1.0;0
net.sourceforge.jarbundler.AppBundleProperties:179;1;0.6666667;1
net.sourceforge.jarbundler.AppBundleProperties:186;0;1.0;0
net.sourceforge.jarbundler.AppBundleProperties:190;0;1.0;0
net.sourceforge.jarbundler.AppBundleProperties:194;0;-1.0;0
net.sourceforge.jarbundler.AppBundleProperties:198;0;1.0;0
net.sourceforge.jarbundler.AppBundleProperties:202;0;1.0;0
net.sourceforge.jarbundler.AppBundleProperties:206;0;1.0;0
net.sourceforge.jarbundler.AppBundleProperties:210;0;1.0;0
net.sourceforge.jarbundler.AppBundleProperties:214;1;0.6666667;1
net.sourceforge.jarbundler.AppBundleProperties:221;0;1.0;0
net.sourceforge.jarbundler.AppBundleProperties:225;0;1.0;0
net.sourceforge.jarbundler.AppBundleProperties:229;0;1.0;0
net.sourceforge.jarbundler.AppBundleProperties:233;0;1.0;0
net.sourceforge.jarbundler.AppBundleProperties:237;0;1.0;0
net.sourceforge.jarbundler.AppBundleProperties:241;0;1.0;0
net.sourceforge.jarbundler.AppBundleProperties:245;0;1.0;0
net.sourceforge.jarbundler.AppBundleProperties:249;0;1.0;0
net.sourceforge.jarbundler.AppBundleProperties:253;0;1.0;0
net.sourceforge.jarbundler.AppBundleProperties:257;0;1.0;0
net.sourceforge.jarbundler.AppBundleProperties:261;0;-1.0;0
net.sourceforge.jarbundler.AppBundleProperties:265;0;1.0;0
net.sourceforge.jarbundler.AppBundleProperties:269;0;1.0;0
net.sourceforge.jarbundler.AppBundleProperties:273;0;1.0;0
net.sourceforge.jarbundler.AppBundleProperties:277;0;1.0;0
net.sourceforge.jarbundler.AppBundleProperties:281;0;1.0;0
net.sourceforge.jarbundler.AppBundleProperties:285;0;1.0;0
net.sourceforge.jarbundler.AppBundleProperties:289;0;1.0;0
net.sourceforge.jarbundler.AppBundleProperties:293;0;1.0;0
net.sourceforge.jarbundler.AppBundleProperties:297;0;1.0;0
net.sourceforge.jarbundler.AppBundleProperties:301;0;1.0;0
net.sourceforge.jarbundler.AppBundleProperties:305;0;1.0;0
net.sourceforge.jarbundler.AppBundleProperties:309;0;1.0;0
net.sourceforge.jarbundler.AppBundleProperties:313;0;1.0;0
net.sourceforge.jarbundler.AppBundleProperties:317;0;1.0;0
net.sourceforge.jarbundler.AppBundleProperties:321;0;1.0;0
net.sourceforge.jarbundler.AppBundleProperties:325;0;1.0;0
net.sourceforge.jarbundler.AppBundleProperties:329;0;1.0;0
net.sourceforge.jarbundler.AppBundleProperties:333;0;1.0;0
net.sourceforge.jarbundler.DocumentType:126;0;1.0;0
net.sourceforge.jarbundler.DocumentType:130;0;1.0;0
net.sourceforge.jarbundler.DocumentType:135;0;1.0;0
net.sourceforge.jarbundler.DocumentType:139;0;1.0;0
net.sourceforge.jarbundler.DocumentType:144;0;1.0;0
net.sourceforge.jarbundler.DocumentType:148;0;1.0;0
net.sourceforge.jarbundler.DocumentType:153;0;1.0;0
net.sourceforge.jarbundler.DocumentType:157;0;1.0;0
net.sourceforge.jarbundler.DocumentType:162;0;1.0;0
net.sourceforge.jarbundler.DocumentType:166;0;1.0;0
net.sourceforge.jarbundler.DocumentType:171;0;1.0;0
net.sourceforge.jarbundler.DocumentType:175;0;1.0;0
net.sourceforge.jarbundler.DocumentType:180;0;1.0;0
net.sourceforge.jarbundler.DocumentType:184;0;1.0;0
net.sourceforge.jarbundler.HelpBook:25;0;1.0;0
net.sourceforge.jarbundler.HelpBook:29;0;1.0;0
net.sourceforge.jarbundler.HelpBook:35;0;1.0;0
net.sourceforge.jarbundler.HelpBook:39;0;1.0;0
net.sourceforge.jarbundler.HelpBook:45;0;1.0;0
net.sourceforge.jarbundler.HelpBook:49;0;1.0;0
net.sourceforge.jarbundler.HelpBook:54;0;1.0;0
net.sourceforge.jarbundler.HelpBook:58;0;1.0;0
net.sourceforge.jarbundler.HelpBook:63;0;1.0;0
net.sourceforge.jarbundler.HelpBook:67;0;1.0;0
net.sourceforge.jarbundler.JarBundler:344;1;0.5;1
net.sourceforge.jarbundler.JarBundler:354;2;0.6;2
net.sourceforge.jarbundler.JarBundler:362;0;1.0;0
net.sourceforge.jarbundler.JarBundler:371;1;0.5;1
net.sourceforge.jarbundler.JarBundler:381;1;0.5;1
